Total cases,Johor,Kedah,Kelantan,Malacca,Negeri Sembilan,Pahang,Penang,Perak,Perlis,Sabah,Sarawak,Selangor,Terengganu,Kuala Lumpur,Putrajaya,Labuan,Date
220891,,,,,,,,160.0,,,,,,,,,2022-08-22
220951,,,,,87.0,,,,,,,,,,,,2022-09-09
221015,381.0,,,,,,,,,,,,,,,,2021-11-07
221026,,,,,75.0,,,,,,,,,,,,2022-09-10
221042,,,,,,,,,,,1413.0,,,,,,2021-10-07
221056,,,,,,,,165.0,,,,,,,,,2022-08-23
221136,,,,,110.0,,,,,,,,,,,,2022-09-11
221211,,,,,75.0,,,,,,,,,,,,2022-09-12
221273,,,,,,,,,,,,,,391.0,,,2022-02-02
221315,,,,,104.0,,,,,,,,,,,,2022-09-13
221317,302.0,,,,,,,,,,,,,,,,2021-11-08
221339,,,,,,,,283.0,,,,,,,,,2022-08-24
221344,,,,,,,,,,569.0,,,,,,,2021-11-06
221353,,,,,,,2621.0,,,,,,,,,,2022-03-05
221420,,,,,105.0,,,,,,,,,,,,2022-09-14
221504,,,,,84.0,,,,,,,,,,,,2022-09-15
221575,,,,,,,,236.0,,,,,,,,,2022-08-25
221588,,,,,84.0,,,,,,,,,,,,2022-09-16
221631,,,,,,,,,,,,,,358.0,,,2022-02-03
221649,,,,,61.0,,,,,,,,,,,,2022-09-17
221702,385.0,,,,,,,,,,,,,,,,2021-11-09
221719,,,,,70.0,,,,,,,,,,,,2022-09-18
221749,,,,,,,,,,405.0,,,,,,,2021-11-07
221819,,,,,,,,244.0,,,,,,,,,2022-08-26
221842,,,,,123.0,,,,,,,,,,,,2022-09-19
221894,,,,,52.0,,,,,,,,,,,,2022-09-20
221986,,,,,92.0,,,,,,,,,,,,2022-09-21
222030,,,,,,,,211.0,,,,,,,,,2022-08-27
222113,,,,,,,,,,364.0,,,,,,,2021-11-08
222123,,,,,137.0,,,,,,,,,,,,2022-09-22
222187,485.0,,,,,,,,,,,,,,,,2021-11-10
222210,,,,,,,,180.0,,,,,,,,,2022-08-28
222240,,,,,117.0,,,,,,,,,,,,2022-09-23
222249,,,,,,,,,,,,1858.0,,,,,2021-06-17
222297,,,1550.0,,,,,,,,,,,,,,2022-03-05
222320,,,,,80.0,,,,,,,,,,,,2022-09-24
222340,,,,,,,,,,,,,,709.0,,,2022-02-04
222349,,,,,,,,139.0,,,,,,,,,2022-08-29
222381,,,,,,,,,,,1339.0,,,,,,2021-10-08
222399,,,,,79.0,,,,,,,,,,,,2022-09-25
222489,,,,,90.0,,,,,,,,,,,,2022-09-26
222516,,,,,,,,167.0,,,,,,,,,2022-08-30
222557,,,,,68.0,,,,,,,,,,,,2022-09-27
222561,,2621.0,,,,,,,,,,,,,,,2022-02-25
222658,,,,,,,,,,545.0,,,,,,,2021-11-09
222676,,,,,119.0,,,,,,,,,,,,2022-09-28
222755,,,,,79.0,,,,,,,,,,,,2022-09-29
222776,,,,,,,,260.0,,,,,,,,,2022-08-31
222836,649.0,,,,,,,,,,,,,,,,2021-11-11
222877,,,,,122.0,,,,,,,,,,,,2022-09-30
222924,,,,,,,,,,,,,,584.0,,,2022-02-05
222951,,,,,,,,175.0,,,,,,,,,2022-09-01
222966,,,,,89.0,,,,,,,,,,,,2022-10-01
223016,,,,,,,1663.0,,,,,,,,,,2022-03-06
223034,,,,,68.0,,,,,,,,,,,,2022-10-02
223089,,,,,55.0,,,,,,,,,,,,2022-10-03
223126,,,,,,,,175.0,,,,,,,,,2022-09-02
223140,,,,,51.0,,,,,,,,,,,,2022-10-04
223202,,,,,62.0,,,,,,,,,,,,2022-10-05
223231,,,,,,,,,,573.0,,,,,,,2021-11-10
223287,,,,,85.0,,,,,,,,,,,,2022-10-06
223350,,,,,,,,224.0,,,,,,,,,2022-09-03
223353,517.0,,,,,,,,,,,,,,,,2021-11-12
223415,,,,,,,,,,,,,,491.0,,,2022-02-06
223422,,,,,135.0,,,,,,,,,,,,2022-10-07
223489,,,,,67.0,,,,,,,,,,,,2022-10-08
223507,,,,,,,,,,,1126.0,,,,,,2021-10-09
223515,,,,,,,,165.0,,,,,,,,,2022-09-04
223558,,,,,69.0,,,,,,,,,,,,2022-10-09
223576,,,1279.0,,,,,,,,,,,,,,2022-03-06
223626,,,,,,,,111.0,,,,,,,,,2022-09-05
223638,,,,,80.0,,,,,,,,,,,,2022-10-10
223680,,,,,42.0,,,,,,,,,,,,2022-10-11
223741,,,,,61.0,,,,,,,,,,,,2022-10-12
223771,,,,,,,,145.0,,,,,,,,,2022-09-06
223795,,,,,,,,,,,,,,380.0,,,2022-02-07
223799,,,,,58.0,,,,,,,,,,,,2022-10-13
223810,,,,,,,,,,579.0,,,,,,,2021-11-11
223902,549.0,,,,,,,,,,,,,,,,2021-11-13
223910,,,,,111.0,,,,,,,,,,,,2022-10-14
223965,,,,,,,,194.0,,,,,,,,,2022-09-07
224044,,,,,134.0,,,,,,,,,,,,2022-10-15
224152,,,,,108.0,,,,,,,,,,,,2022-10-16
224169,,,,,,,,204.0,,,,,,,,,2022-09-08
224266,,,,,114.0,,,,,,,,,,,,2022-10-17
224334,432.0,,,,,,,,,,,,,,,,2021-11-14
224344,,,,,,,,,,,,2095.0,,,,,2021-06-18
224345,,,,,79.0,,,,,,,,,,,,2022-10-18
224346,,,,,,,,177.0,,,,,,,,,2022-09-09
224421,,,,,,,,,,611.0,,,,,,,2021-11-12
224424,,,,,79.0,,,,,,,,,,,,2022-10-19
224534,,,,,,,,188.0,,,,,,,,,2022-09-10
224535,,,,,111.0,,,,,,,,,,,,2022-10-20
224616,,,,,81.0,,,,,,,,,,,,2022-10-21
224639,,,,,,,,,,,1132.0,,,,,,2021-10-10
224672,,,,,,,,138.0,,,,,,,,,2022-09-11
224778,444.0,,,,,,,,,,,,,,,,2021-11-15
224794,,,,,,,,122.0,,,,,,,,,2022-09-12
224798,,,,,182.0,,,,,,,,,,,,2022-10-22
224817,,,,,,,,,,,,,,1022.0,,,2022-02-08
224852,,,,,,,1836.0,,,,,,,,,,2022-03-07
224905,,,,,107.0,,,,,,,,,,,,2022-10-23
224918,,,,,,,,,,497.0,,,,,,,2021-11-13
224970,,,,,,,,176.0,,,,,,,,,2022-09-13
225023,,2462.0,,,,,,,,,,,,,,,2022-02-26
225033,,,,,128.0,,,,,,,,,,,,2022-10-24
225152,,,,,119.0,,,,,,,,,,,,2022-10-25
225204,,,,,,,,234.0,,,,,,,,,2022-09-14
225234,,,,,82.0,,,,,,,,,,,,2022-10-26
225257,479.0,,,,,,,,,,,,,,,,2021-11-16
225328,,,,,94.0,,,,,,,,,,,,2022-10-27
225360,,,,,,,,,,442.0,,,,,,,2021-11-14
225425,,,,,,,,221.0,,,,,,,,,2022-09-15
225472,,,1896.0,,,,,,,,,,,,,,2022-03-07
225479,,,,,151.0,,,,,,,,,,,,2022-10-28
225600,,,,,,,,175.0,,,,,,,,,2022-09-16
225602,,,,,123.0,,,,,,,,,,,,2022-10-29
225676,,,,,,,,,,,1037.0,,,,,,2021-10-11
225737,,,,,135.0,,,,,,,,,,,,2022-10-30
225748,,,,,,,,148.0,,,,,,,,,2022-09-17
225795,538.0,,,,,,,,,,,,,,,,2021-11-17
225856,,,,,,,,108.0,,,,,,,,,2022-09-18
225860,,,,,,,,,,500.0,,,,,,,2021-11-15
225885,,,,,,,,,,,,,,1068.0,,,2022-02-09
225892,,,,,155.0,,,,,,,,,,,,2022-10-31
225975,,,,,,,,119.0,,,,,,,,,2022-09-19
226016,,,,,124.0,,,,,,,,,,,,2022-11-01
226145,,,,,,,,170.0,,,,,,,,,2022-09-20
226261,,,,,245.0,,,,,,,,,,,,2022-11-02
226347,,,,,,,,,,487.0,,,,,,,2021-11-16
226361,,,,,,,,216.0,,,,,,,,,2022-09-21
226361,566.0,,,,,,,,,,,,,,,,2021-11-18
226455,,,,,,,,,,,,2111.0,,,,,2021-06-19
226510,,,,,,,,,,,834.0,,,,,,2021-10-12
226543,,,,,,,,182.0,,,,,,,,,2022-09-22
226560,,,,,299.0,,,,,,,,,,,,2022-11-03
226769,,,,,,,,226.0,,,,,,,,,2022-09-23
226834,,,,,274.0,,,,,,,,,,,,2022-11-04
226858,497.0,,,,,,,,,,,,,,,,2021-11-19
226890,,,,,,,,,,,,,,1005.0,,,2022-02-10
226924,,,,,,,,155.0,,,,,,,,,2022-09-24
226946,,,,,,,,,,599.0,,,,,,,2021-11-17
227065,,,,,,,,141.0,,,,,,,,,2022-09-25
227083,,2060.0,,,,,,,,,,,,,,,2022-02-27
227119,,,1647.0,,,,,,,,,,,,,,2022-03-08
227175,,,,,,,,110.0,,,,,,,,,2022-09-26
227189,,,,,355.0,,,,,,,,,,,,2022-11-05
227277,,,,,,,2425.0,,,,,,,,,,2022-03-08
227294,,,,,,,,119.0,,,,,,,,,2022-09-27
227357,499.0,,,,,,,,,,,,,,,,2021-11-20
227400,,,,,211.0,,,,,,,,,,,,2022-11-06
227478,,,,,,,,184.0,,,,,,,,,2022-09-28
227487,,,,,,,,,,541.0,,,,,,,2021-11-18
227579,,,,,179.0,,,,,,,,,,,,2022-11-07
227661,,,,,,,,183.0,,,,,,,,,2022-09-29
227675,,,,,,,,,,,1165.0,,,,,,2021-10-13
227807,,,,,228.0,,,,,,,,,,,,2022-11-08
227835,,,,,,,,174.0,,,,,,,,,2022-09-30
227851,494.0,,,,,,,,,,,,,,,,2021-11-21
227906,,,,,99.0,,,,,,,,,,,,2022-11-09
227984,,,,,,,,149.0,,,,,,,,,2022-10-01
227985,,,,,,,,,,,,,,1095.0,,,2022-02-11
228030,,,,,,,,,,543.0,,,,,,,2021-11-19
228073,,,,,167.0,,,,,,,,,,,,2022-11-10
228082,,,,,,,,98.0,,,,,,,,,2022-10-02
228135,,,,,,,,,,,,1680.0,,,,,2021-06-20
228180,,,,,,,,98.0,,,,,,,,,2022-10-03
228196,,,,,123.0,,,,,,,,,,,,2022-11-11
228225,374.0,,,,,,,,,,,,,,,,2021-11-22
228308,,,,,,,,128.0,,,,,,,,,2022-10-04
228317,,,,,121.0,,,,,,,,,,,,2022-11-12
228439,,,,,122.0,,,,,,,,,,,,2022-11-13
228441,,,,,,,,133.0,,,,,,,,,2022-10-05
228517,,,,,78.0,,,,,,,,,,,,2022-11-14
228575,,,,,,,,,,545.0,,,,,,,2021-11-20
228598,,,,,81.0,,,,,,,,,,,,2022-11-15
228603,,,,,,,,162.0,,,,,,,,,2022-10-06
228673,,,,,75.0,,,,,,,,,,,,2022-11-16
228736,,,,,,,,,,,1061.0,,,,,,2021-10-14
228764,,,,,,,,161.0,,,,,,,,,2022-10-07
228794,569.0,,,,,,,,,,,,,,,,2021-11-23
228810,,,1691.0,,,,,,,,,,,,,,2022-03-09
228819,,,,,146.0,,,,,,,,,,,,2022-11-17
228928,,,,,,,,164.0,,,,,,,,,2022-10-08
228971,,,,,152.0,,,,,,,,,,,,2022-11-18
229012,,,,,,,,,,437.0,,,,,,,2021-11-21
229021,,,,,50.0,,,,,,,,,,,,2022-11-19
229028,,,,,,,,,,,,,,1043.0,,,2022-02-12
229029,,,,,,,,101.0,,,,,,,,,2022-10-09
229101,,,,,80.0,,,,,,,,,,,,2022-11-20
229111,,,,,,,,82.0,,,,,,,,,2022-10-10
229161,,,,,60.0,,,,,,,,,,,,2022-11-21
229196,,,,,,,,85.0,,,,,,,,,2022-10-11
229227,,,,,66.0,,,,,,,,,,,,2022-11-22
229280,486.0,,,,,,,,,,,,,,,,2021-11-24
229320,,,,,,,,124.0,,,,,,,,,2022-10-12
229341,,,,,114.0,,,,,,,,,,,,2022-11-23
229465,,,,,124.0,,,,,,,,,,,,2022-11-24
229481,,,,,,,,,,,,1346.0,,,,,2021-06-21
229482,,,,,,,,162.0,,,,,,,,,2022-10-13
229497,,,,,,,,,,485.0,,,,,,,2021-11-22
229571,,,,,106.0,,,,,,,,,,,,2022-11-25
229673,,,,,102.0,,,,,,,,,,,,2022-11-26
229687,,,,,,,,205.0,,,,,,,,,2022-10-14
229732,,,,,59.0,,,,,,,,,,,,2022-11-27
229739,,,,,,,2462.0,,,,,,,,,,2022-03-09
229745,,,,,,,,,,,1009.0,,,,,,2021-10-15
229818,,,,,86.0,,,,,,,,,,,,2022-11-28
229833,,,,,,,,146.0,,,,,,,,,2022-10-15
229865,,2782.0,,,,,,,,,,,,,,,2022-02-28
229885,605.0,,,,,,,,,,,,,,,,2021-11-25
229902,,,,,84.0,,,,,,,,,,,,2022-11-29
229952,,,,,,,,119.0,,,,,,,,,2022-10-16
229966,,,,,64.0,,,,,,,,,,,,2022-11-30
230023,,,,,,,,,,526.0,,,,,,,2021-11-23
230029,,,,,,,,,,,,,,1001.0,,,2022-02-13
230042,,,,,,,,90.0,,,,,,,,,2022-10-17
230059,,,,,93.0,,,,,,,,,,,,2022-12-01
230123,,,,,64.0,,,,,,,,,,,,2022-12-02
230143,,,,,,,,101.0,,,,,,,,,2022-10-18
230197,,,,,74.0,,,,,,,,,,,,2022-12-03
230236,,,,,39.0,,,,,,,,,,,,2022-12-04
230273,,,,,37.0,,,,,,,,,,,,2022-12-05
230288,,,,,,,,145.0,,,,,,,,,2022-10-19
230315,430.0,,,,,,,,,,,,,,,,2021-11-26
230315,,,,,42.0,,,,,,,,,,,,2022-12-06
230394,,,,,79.0,,,,,,,,,,,,2022-12-07
230447,,,1637.0,,,,,,,,,,,,,,2022-03-10
230463,,,,,,,,175.0,,,,,,,,,2022-10-20
230477,,,,,83.0,,,,,,,,,,,,2022-12-08
230550,,,,,73.0,,,,,,,,,,,,2022-12-09
230645,,,,,,,,,,622.0,,,,,,,2021-11-24
230652,337.0,,,,,,,,,,,,,,,,2021-11-27
230674,,,,,,,,211.0,,,,,,,,,2022-10-21
230800,,,,,,,,,,,1055.0,,,,,,2021-10-16
230837,,,,,,,,163.0,,,,,,,,,2022-10-22
230968,,,,,,,,131.0,,,,,,,,,2022-10-23
231047,,,,,,,,,,,,1566.0,,,,,2021-06-22
231056,404.0,,,,,,,,,,,,,,,,2021-11-28
231062,,,,,,,,94.0,,,,,,,,,2022-10-24
231158,,,,,,,,,,513.0,,,,,,,2021-11-25
231172,,,,,,,,110.0,,,,,,,,,2022-10-25
231331,,,,,,,,159.0,,,,,,,,,2022-10-26
231469,413.0,,,,,,,,,,,,,,,,2021-11-29
231530,,,,,,,,,,,730.0,,,,,,2021-10-17
231548,,,,,,,,217.0,,,,,,,,,2022-10-27
231644,,,,,,,,,,486.0,,,,,,,2021-11-26
231795,,,,,,,,247.0,,,,,,,,,2022-10-28
231963,494.0,,,,,,,,,,,,,,,,2021-11-30
232027,,,1580.0,,,,,,,,,,,,,,2022-03-11
232082,,,,,,,,,,438.0,,,,,,,2021-11-27
232101,,,,,,,,306.0,,,,,,,,,2022-10-29
232224,,,,,,,,,,,694.0,,,,,,2021-10-18
232323,,,,,,,,222.0,,,,,,,,,2022-10-30
232451,488.0,,,,,,,,,,,,,,,,2021-12-01
232490,,,,,,,,,,408.0,,,,,,,2021-11-28
232512,,,,,,,2773.0,,,,,,,,,,2022-03-10
232522,,,,,,,,199.0,,,,,,,,,2022-10-31
232666,,2801.0,,,,,,,,,,,,,,,2022-03-01
232723,,,,,,,,201.0,,,,,,,,,2022-11-01
232832,,,,,,,,,,342.0,,,,,,,2021-11-29
232973,,,,,,,,,,,749.0,,,,,,2021-10-19
233037,,,,,,,,314.0,,,,,,,,,2022-11-02
233048,,,,,,,,,,,,2001.0,,,,,2021-06-23
233086,635.0,,,,,,,,,,,,,,,,2021-12-02
233141,,,1114.0,,,,,,,,,,,,,,2022-03-12
233233,,,,,,,,,,401.0,,,,,,,2021-11-30
233428,,,,,,,,391.0,,,,,,,,,2022-11-03
233507,421.0,,,,,,,,,,,,,,,,2021-12-03
233700,,,,,,,,,,467.0,,,,,,,2021-12-01
233740,,,,,,,,,,,767.0,,,,,,2021-10-20
233845,,,,,,,,417.0,,,,,,,,,2022-11-04
233984,,,,,,,,,,,,,,3955.0,,,2022-02-14
233994,487.0,,,,,,,,,,,,,,,,2021-12-04
234052,,,,,,,,207.0,,,,,,,,,2022-11-05
234127,,,,,,,,,,427.0,,,,,,,2021-12-02
234146,,,1005.0,,,,,,,,,,,,,,2022-03-13
234241,,,,,,,,189.0,,,,,,,,,2022-11-06
234329,,,,,,,,88.0,,,,,,,,,2022-11-07
234340,346.0,,,,,,,,,,,,,,,,2021-12-05
234465,,,,,,,,,,,725.0,,,,,,2021-10-21
234492,,,,,,,,163.0,,,,,,,,,2022-11-08
234501,,,,,,,,,,374.0,,,,,,,2021-12-03
234708,,,,,,,,216.0,,,,,,,,,2022-11-09
234797,457.0,,,,,,,,,,,,,,,,2021-12-06
234852,,,,,,,,,,351.0,,,,,,,2021-12-04
234879,,,,,,,,171.0,,,,,,,,,2022-11-10
234972,,,,,,,,93.0,,,,,,,,,2022-11-11
235079,,,,,,,,107.0,,,,,,,,,2022-11-12
235120,,,,,,,,,,,,2072.0,,,,,2021-06-24
235146,,,,,,,,,,294.0,,,,,,,2021-12-05
235185,,,,,,,,106.0,,,,,,,,,2022-11-13
235199,,,,,,,,,,,,,,1215.0,,,2022-02-15
235215,,,,,,,,,,,750.0,,,,,,2021-10-22
235232,,,1086.0,,,,,,,,,,,,,,2022-03-14
235235,438.0,,,,,,,,,,,,,,,,2021-12-07
235255,,,,,,,,70.0,,,,,,,,,2022-11-14
235262,,,,,,,2750.0,,,,,,,,,,2022-03-11
235359,,,,,,,,104.0,,,,,,,,,2022-11-15
235417,,,,,,,,,,271.0,,,,,,,2021-12-06
235418,,2752.0,,,,,,,,,,,,,,,2022-03-02
235497,,,,,,,,138.0,,,,,,,,,2022-11-16
235636,,,,,,,,139.0,,,,,,,,,2022-11-17
235642,407.0,,,,,,,,,,,,,,,,2021-12-08
235724,,,,,,,,,,307.0,,,,,,,2021-12-07
235753,,,,,,,,117.0,,,,,,,,,2022-11-18
235802,,,,,,,,,,,587.0,,,,,,2021-10-23
235854,,,,,,,,101.0,,,,,,,,,2022-11-19
235919,,,,,,,,65.0,,,,,,,,,2022-11-20
235993,,,,,,,,74.0,,,,,,,,,2022-11-21
236046,,,,,,,,,,322.0,,,,,,,2021-12-08
236104,,,,,,,,111.0,,,,,,,,,2022-11-22
236193,551.0,,,,,,,,,,,,,,,,2021-12-09
236249,,,,,,,,145.0,,,,,,,,,2022-11-23
236375,,,,,,,,,,329.0,,,,,,,2021-12-09
236399,,,,,,,,150.0,,,,,,,,,2022-11-24
236444,,,1212.0,,,,,,,,,,,,,,2022-03-15
236531,,,,,,,,132.0,,,,,,,,,2022-11-25
236556,,,,,,,,,,,754.0,,,,,,2021-10-24
236638,,,,,,,,,,263.0,,,,,,,2021-12-10
236684,,,,,,,,153.0,,,,,,,,,2022-11-26
236693,500.0,,,,,,,,,,,,,,,,2021-12-10
236759,,,,,,,,75.0,,,,,,,,,2022-11-27
236825,,,,,,,,66.0,,,,,,,,,2022-11-28
236891,,,,,,,,66.0,,,,,,,,,2022-11-29
236925,,,,,,,,,,,,,,1726.0,,,2022-02-16
236925,,,,,,,,,,287.0,,,,,,,2021-12-11
236979,,,,,,,,88.0,,,,,,,,,2022-11-30
237049,,,,,,,,,,,493.0,,,,,,2021-10-25
237086,,,,,,,,107.0,,,,,,,,,2022-12-01
237122,,,,,,,,,,197.0,,,,,,,2021-12-12
237171,,,,,,,,85.0,,,,,,,,,2022-12-02
237173,480.0,,,,,,,,,,,,,,,,2021-12-11
237265,,,,,,,,94.0,,,,,,,,,2022-12-03
237303,,,,,,,,,,181.0,,,,,,,2021-12-13
237307,,,,,,,,,,,,2187.0,,,,,2021-06-25
237339,,,,,,,,74.0,,,,,,,,,2022-12-04
237390,,,,,,,,51.0,,,,,,,,,2022-12-05
237439,,,995.0,,,,,,,,,,,,,,2022-03-16
237449,,,,,,,,59.0,,,,,,,,,2022-12-06
237495,322.0,,,,,,,,,,,,,,,,2021-12-12
237520,,,,,,,,71.0,,,,,,,,,2022-12-07
237535,,,,,,,,,,232.0,,,,,,,2021-12-14
237597,,,,,,,,77.0,,,,,,,,,2022-12-08
237693,,,,,,,,96.0,,,,,,,,,2022-12-09
237759,,,,,,,,,,224.0,,,,,,,2021-12-15
237762,,,,,,,,,,,713.0,,,,,,2021-10-26
237795,,,,,,,2533.0,,,,,,,,,,2022-03-12
237873,378.0,,,,,,,,,,,,,,,,2021-12-13
237954,,,,,,,,,,195.0,,,,,,,2021-12-16
238120,,,,,,,,,,166.0,,,,,,,2021-12-17
238302,,,863.0,,,,,,,,,,,,,,2022-03-17
238309,436.0,,,,,,,,,,,,,,,,2021-12-14
238344,,,,,,,,,,,,,,1419.0,,,2022-02-17
238357,,,,,,,,,,237.0,,,,,,,2021-12-18
238542,,,,,,,,,,,780.0,,,,,,2021-10-27
238546,,,,,,,,,,189.0,,,,,,,2021-12-19
238660,,3242.0,,,,,,,,,,,,,,,2022-03-03
238668,,,,,,,,,,122.0,,,,,,,2021-12-20
238712,403.0,,,,,,,,,,,,,,,,2021-12-15
238824,,,,,,,,,,156.0,,,,,,,2021-12-21
238927,,,625.0,,,,,,,,,,,,,,2022-03-18
239026,,,,,,,,,,202.0,,,,,,,2021-12-22
239183,471.0,,,,,,,,,,,,,,,,2021-12-16
239187,,,,,,,,,,161.0,,,,,,,2021-12-23
239218,,,,,,,,,,,676.0,,,,,,2021-10-28
239343,,,,,,,1548.0,,,,,,,,,,2022-03-13
239355,,,,,,,,,,168.0,,,,,,,2021-12-24
239415,,,,,,,,,,,,2108.0,,,,,2021-06-26
239467,,,540.0,,,,,,,,,,,,,,2022-03-19
239482,,,,,,,,,,127.0,,,,,,,2021-12-25
239582,399.0,,,,,,,,,,,,,,,,2021-12-17
239590,,,,,,,,,,108.0,,,,,,,2021-12-26
239683,,,,,,,,,,,,,,1339.0,,,2022-02-18
239715,,,,,,,,,,125.0,,,,,,,2021-12-27
239784,,,,,,,,,,,566.0,,,,,,2021-10-29
239883,,,,,,,,,,168.0,,,,,,,2021-12-28
239985,,,518.0,,,,,,,,,,,,,,2022-03-20
239989,407.0,,,,,,,,,,,,,,,,2021-12-18
240075,,,,,,,,,,192.0,,,,,,,2021-12-29
240286,297.0,,,,,,,,,,,,,,,,2021-12-19
240430,,,,,,,,,,,646.0,,,,,,2021-10-30
240500,,,,,,,,,,425.0,,,,,,,2021-12-30
240593,,,608.0,,,,,,,,,,,,,,2022-03-21
240641,355.0,,,,,,,,,,,,,,,,2021-12-20
240731,,,,,,,,,,231.0,,,,,,,2021-12-31
240930,,,,,,,,,,,,,,1247.0,,,2022-02-19
240995,,,,,,,,,,264.0,,,,,,,2022-01-01
241019,378.0,,,,,,,,,,,,,,,,2021-12-21
241046,,,,,,,,,,,616.0,,,,,,2021-10-31
241160,,,,,,,,,,165.0,,,,,,,2022-01-02
241202,,,609.0,,,,,,,,,,,,,,2022-03-22
241321,,,,,,,,,,161.0,,,,,,,2022-01-03
241480,,,,,,,2137.0,,,,,,,,,,2022-03-14
241486,467.0,,,,,,,,,,,,,,,,2021-12-22
241524,,,,,,,,,,,478.0,,,,,,2021-11-01
241579,,,,,,,,,,258.0,,,,,,,2022-01-04
241627,,,,,,,,,,,,2212.0,,,,,2021-06-27
241718,,,516.0,,,,,,,,,,,,,,2022-03-23
241720,,3060.0,,,,,,,,,,,,,,,2022-03-04
241859,,,,,,,,,,280.0,,,,,,,2022-01-05
241884,398.0,,,,,,,,,,,,,,,,2021-12-23
242052,,,,,,,,,,,528.0,,,,,,2021-11-02
242104,,,,,,,,,,245.0,,,,,,,2022-01-06
242154,,,436.0,,,,,,,,,,,,,,2022-03-24
242280,396.0,,,,,,,,,,,,,,,,2021-12-24
242346,,,,,,,,,,242.0,,,,,,,2022-01-07
242358,,,,,,,,,,,,,,1428.0,,,2022-02-20
242532,,,378.0,,,,,,,,,,,,,,2022-03-25
242545,,,,,,,,,,199.0,,,,,,,2022-01-08
242592,,,,,,,,,,,540.0,,,,,,2021-11-03
242696,416.0,,,,,,,,,,,,,,,,2021-12-25
242743,,,,,,,,,,198.0,,,,,,,2022-01-09
242830,,,298.0,,,,,,,,,,,,,,2022-03-26
242904,,,,,,,,,,161.0,,,,,,,2022-01-10
243038,342.0,,,,,,,,,,,,,,,,2021-12-26
243119,,,,,,,,,,,527.0,,,,,,2021-11-04
243125,,,295.0,,,,,,,,,,,,,,2022-03-27
243157,,,,,,,,,,253.0,,,,,,,2022-01-11
243224,,,,,,,,,,,,,,866.0,,,2022-02-21
243399,361.0,,,,,,,,,,,,,,,,2021-12-27
243437,,,,,,,,,,280.0,,,,,,,2022-01-12
243453,,,328.0,,,,,,,,,,,,,,2022-03-28
243615,,,,,,,,,,,496.0,,,,,,2021-11-05
243616,,,,,,,,,,,,1989.0,,,,,2021-06-28
243694,,,,,,,,,,257.0,,,,,,,2022-01-13
243696,297.0,,,,,,,,,,,,,,,,2021-12-28
243804,,,,,,,2324.0,,,,,,,,,,2022-03-15
243815,,,362.0,,,,,,,,,,,,,,2022-03-29
243938,,,,,,,,,,244.0,,,,,,,2022-01-14
244112,,,297.0,,,,,,,,,,,,,,2022-03-30
244114,,,,,,,,,,,499.0,,,,,,2021-11-06
244125,429.0,,,,,,,,,,,,,,,,2021-12-29
244203,,,,,,,,,,265.0,,,,,,,2022-01-15
244383,,,271.0,,,,,,,,,,,,,,2022-03-31
244416,,,,,,,,,,213.0,,,,,,,2022-01-16
244558,433.0,,,,,,,,,,,,,,,,2021-12-30
244561,,,178.0,,,,,,,,,,,,,,2022-04-01
244574,,,,,,,,,,,460.0,,,,,,2021-11-07
244579,,,,,,,,,,163.0,,,,,,,2022-01-17
244579,,,,,,,,,,,,,,1355.0,,,2022-02-22
244666,,2946.0,,,,,,,,,,,,,,,2022-03-05
244707,,,146.0,,,,,,,,,,,,,,2022-04-02
244780,,,,,,,,,,201.0,,,,,,,2022-01-18
244891,,,184.0,,,,,,,,,,,,,,2022-04-03
244940,382.0,,,,,,,,,,,,,,,,2021-12-31
244959,,,,,,,,,,,385.0,,,,,,2021-11-08
245022,,,,,,,,,,242.0,,,,,,,2022-01-19
245081,,,190.0,,,,,,,,,,,,,,2022-04-04
245236,,,155.0,,,,,,,,,,,,,,2022-04-05
245278,,,,,,,,,,256.0,,,,,,,2022-01-20
245366,426.0,,,,,,,,,,,,,,,,2022-01-01
245375,,,,,,,,,,,416.0,,,,,,2021-11-09
245386,,,150.0,,,,,,,,,,,,,,2022-04-06
245454,,,,,,,,,,176.0,,,,,,,2022-01-21
245516,,,130.0,,,,,,,,,,,,,,2022-04-07
245643,,,127.0,,,,,,,,,,,,,,2022-04-08
245672,,,,,,,,,,218.0,,,,,,,2022-01-22
245707,,,64.0,,,,,,,,,,,,,,2022-04-09
245773,407.0,,,,,,,,,,,,,,,,2022-01-02
245805,,,98.0,,,,,,,,,,,,,,2022-04-10
245844,,,,,,,,,,172.0,,,,,,,2022-01-23
245855,,,,,,,,,,,480.0,,,,,,2021-11-10
245915,,,,,,,,,,,,2299.0,,,,,2021-06-29
245938,,,133.0,,,,,,,,,,,,,,2022-04-11
245962,,,,,,,,,,118.0,,,,,,,2022-01-24
246024,,,86.0,,,,,,,,,,,,,,2022-04-12
246102,329.0,,,,,,,,,,,,,,,,2022-01-03
246152,,,128.0,,,,,,,,,,,,,,2022-04-13
246245,,,,,,,2441.0,,,,,,,,,,2022-03-16
246247,,,95.0,,,,,,,,,,,,,,2022-04-14
246264,,,,,,,,,,,409.0,,,,,,2021-11-11
246276,,,,,,,,,,314.0,,,,,,,2022-01-25
246324,,,77.0,,,,,,,,,,,,,,2022-04-15
246369,,,45.0,,,,,,,,,,,,,,2022-04-16
246386,284.0,,,,,,,,,,,,,,,,2022-01-04
